 -75.742206    36.187310   2.75
 -75.742187    36.187305   2.77
 -75.742177    36.187302   2.79
 -75.742168    36.187299   2.81
 -75.742159    36.187298   2.83
 -75.742149    36.187295   2.84
 -75.742122    36.187287   2.90
 -75.742112    36.187285   2.91
 -75.742102    36.187282   2.92
 -75.742092    36.187279   2.93
 -75.742082    36.187277   2.95
 -75.742072    36.187274   2.97
 -75.742062    36.187271   2.98
 -75.742052    36.187269   2.99
 -75.742043    36.187267   3.02
 -75.742034    36.187264   3.03
 -75.742025    36.187261   3.03
 -75.742015    36.187259   3.06
 -75.742005    36.187256   3.07
 -75.741995    36.187254   3.09
 -75.741986    36.187251   3.09
 -75.741976    36.187248   3.12
 -75.741966    36.187246   3.12
 -75.741957    36.187244   3.14
 -75.741948    36.187242   3.15
 -75.741938    36.187240   3.18
 -75.741929    36.187237   3.19
 -75.741919    36.187235   3.20
 -75.741908    36.187233   3.21
 -75.741898    36.187230   3.23
 -75.741888    36.187227   3.24
 -75.741879    36.187225   3.27
 -75.741870    36.187222   3.28
 -75.741860    36.187219   3.29
 -75.741851    36.187217   3.30
 -75.741842    36.187214   3.31
 -75.741833    36.187211   3.34
 -75.741824    36.187208   3.34
 -75.741814    36.187206   3.36
 -75.741804    36.187203   3.36
 -75.741794    36.187200   3.39
 -75.741784    36.187197   3.41
 -75.741774    36.187194   3.42
 -75.741765    36.187192   3.42
 -75.741756    36.187190   3.42
 -75.741747    36.187187   3.45
 -75.741710    36.187178   3.51
 -75.741700    36.187175   3.51
 -75.741689    36.187173   3.53
 -75.741679    36.187170   3.53
 -75.741670    36.187168   3.53
 -75.741661    36.187166   3.56
 -75.741652    36.187163   3.58
 -75.741642    36.187161   3.58
 -75.741633    36.187159   3.60
 -75.741624    36.187157   3.61
 -75.741615    36.187155   3.62
 -75.741605    36.187152   3.64
 -75.741595    36.187150   3.65
 -75.741584    36.187147   3.66
 -75.741575    36.187144   3.67
 -75.741566    36.187142   3.68
 -75.741556    36.187139   3.69
 -75.741547    36.187137   3.69
 -75.741537    36.187134   3.71
 -75.741528    36.187132   3.72
 -75.741518    36.187130   3.72
 -75.741510    36.187127   3.72
 -75.741500    36.187124   3.73
 -75.741490    36.187122   3.75
 -75.741481    36.187119   3.75
 -75.741470    36.187117   3.78
 -75.741461    36.187114   3.81
 -75.741451    36.187111   3.80
 -75.741441    36.187109   3.80
 -75.741432    36.187107   3.83
 -75.741423    36.187104   3.83
 -75.741413    36.187102   3.83
 -75.741404    36.187099   3.85
 -75.741395    36.187097   3.83
 -75.741386    36.187094   3.86
 -75.741376    36.187091   3.87
 -75.741356    36.187086   3.88
 -75.741345    36.187084   3.89
 -75.741335    36.187081   3.90
 -75.741306    36.187074   3.92
 -75.741296    36.187071   3.92
 -75.741287    36.187069   3.94
 -75.741278    36.187067   3.94
 -75.741268    36.187065   3.97
 -75.741249    36.187060   3.97
 -75.741239    36.187057   3.98
 -75.741229    36.187055   3.98
 -75.741219    36.187053   3.99
 -75.741209    36.187050   4.02
 -75.741199    36.187048   4.00
 -75.741189    36.187046   4.01
 -75.741179    36.187043   4.02
