   -75.74252600     36.18739300     2.1700     0.0217
   -75.74251600     36.18739000     2.1800     0.0218
   -75.74250600     36.18738800     2.1800     0.0218
   -75.74249500     36.18738500     2.1600     0.0216
   -75.74248500     36.18738300     2.2100     0.0221
   -75.74247600     36.18738100     2.2200     0.0222
   -75.74246500     36.18737800     2.2500     0.0225
   -75.74245500     36.18737600     2.2500     0.0225
   -75.74244600     36.18737400     2.2600     0.0226
   -75.74243700     36.18737100     2.3000     0.0230
   -75.74242800     36.18736900     2.3100     0.0231
   -75.74241900     36.18736700     2.3200     0.0232
   -75.74241000     36.18736500     2.3400     0.0234
   -75.74240000     36.18736200     2.3500     0.0235
   -75.74239000     36.18736000     2.3800     0.0238
   -75.74238000     36.18735600     2.4000     0.0240
   -75.74236900     36.18735400     2.4300     0.0243
   -75.74235900     36.18735100     2.4200     0.0242
   -75.74234900     36.18734900     2.4600     0.0246
   -75.74233900     36.18734600     2.4800     0.0248
   -75.74233000     36.18734400     2.4900     0.0249
   -75.74232100     36.18734100     2.5000     0.0250
   -75.74231200     36.18733900     2.5200     0.0252
   -75.74230300     36.18733700     2.5300     0.0253
   -75.74229500     36.18733400     2.5700     0.0257
   -75.74228500     36.18733200     2.5800     0.0258
   -75.74227600     36.18732900     2.6000     0.0260
   -75.74225600     36.18732400     2.6300     0.0263
   -75.74224500     36.18732100     2.6700     0.0267
   -75.74223500     36.18731800     2.6700     0.0267
   -75.74222500     36.18731500     2.7100     0.0271
   -75.74221500     36.18731300     2.7100     0.0271
   -75.74395700     36.18734700     0.4300     0.0043
   -75.74394800     36.18734500     0.4800     0.0048
   -75.74394000     36.18734300     0.5700     0.0057
   -75.74393000     36.18734000     0.6500     0.0065
   -75.74392100     36.18733800     0.6900     0.0069
   -75.74391000     36.18733500     0.7800     0.0078
   -75.74390000     36.18733200     0.8500     0.0085
   -75.74388900     36.18732900     0.9300     0.0093
   -75.74387900     36.18732500     1.0400     0.0104
   -75.74385000     36.18731700     1.3100     0.0131
   -75.74384200     36.18731400     1.3700     0.0137
   -75.74383200     36.18731100     1.4100     0.0141
   -75.74382200     36.18730800     1.5000     0.0150
   -75.74381300     36.18730500     1.5500     0.0155
   -75.74380300     36.18730300     1.6500     0.0165
   -75.74379500     36.18730100     1.6700     0.0167
   -75.74378000     36.18729700     1.7500     0.0175
   -75.74377200     36.18729500     1.7900     0.0179
   -75.74376400     36.18729300     1.8300     0.0183
   -75.74375700     36.18729100     1.8400     0.0184
   -75.74374700     36.18728800     1.8600     0.0186
   -75.74373800     36.18728700     1.9300     0.0193
   -75.74372800     36.18728200     1.9200     0.0192
   -75.74372100     36.18728100     2.0200     0.0202
   -75.74371300     36.18728000     2.0100     0.0201
   -75.74370300     36.18727700     1.9900     0.0199
   -75.74369600     36.18727400     2.0700     0.0207
   -75.74368800     36.18727200     2.0400     0.0204
   -75.74368100     36.18726900     2.0400     0.0204
   -75.74367200     36.18726600     2.0700     0.0207
   -75.74366300     36.18726400     2.0600     0.0206
   -75.74365600     36.18726100     2.1000     0.0210
   -75.74364700     36.18725900     2.0900     0.0209
   -75.74363800     36.18725700     2.0800     0.0208
   -75.74362100     36.18725200     2.0400     0.0204
   -75.74361400     36.18725000     2.0300     0.0203
   -75.74360600     36.18724700     1.9900     0.0199
   -75.74359700     36.18724500     1.9800     0.0198
   -75.74358800     36.18724300     1.9500     0.0195
   -75.74357900     36.18724100     1.9200     0.0192
   -75.74357000     36.18723900     1.9200     0.0192
   -75.74356300     36.18723700     1.8900     0.0189
   -75.74355500     36.18723800     1.8600     0.0186
   -75.74354500     36.18723500     1.8400     0.0184
   -75.74353900     36.18723100     1.8900     0.0189
   -75.74353900     36.18723000     1.7900     0.0179
   -75.74353800     36.18723000     1.5700     0.0157
   -75.74353300     36.18723000     1.4400     0.0144
   -75.74350000     36.18722400     1.2000     0.0120
   -75.74349100     36.18722100     1.1600     0.0116
   -75.74348200     36.18721900     1.1600     0.0116
   -75.74346900     36.18721700     1.1700     0.0117
   -75.74345700     36.18721200     1.1400     0.0114
   -75.74344500     36.18721000     1.1100     0.0111
   -75.74343400     36.18720700     1.1000     0.0110
   -75.74342500     36.18720500     1.0900     0.0109
   -75.74341600     36.18720300     1.1100     0.0111
   -75.74340700     36.18720100     1.1100     0.0111
   -75.74339900     36.18719900     1.1100     0.0111
   -75.74338900     36.18719800     1.1100     0.0111
   -75.74338100     36.18719600     1.1200     0.0112
   -75.74337100     36.18719400     1.1100     0.0111
   -75.74336200     36.18719300     1.1300     0.0113
   -75.74335300     36.18719100     1.1500     0.0115
   -75.74334300     36.18718900     1.1500     0.0115
   -75.74333700     36.18718700     1.1500     0.0115
   -75.74333100     36.18718500     1.1400     0.0114
   -75.74332200     36.18718300     1.1500     0.0115
   -75.74331300     36.18718000     1.1400     0.0114
   -75.74330300     36.18717700     1.1500     0.0115
   -75.74329300     36.18717400     1.1700     0.0117
   -75.74328500     36.18717200     1.1700     0.0117
   -75.74327500     36.18716900     1.1900     0.0119
   -75.74326500     36.18716700     1.1700     0.0117
   -75.74325600     36.18716500     1.1800     0.0118
   -75.74324700     36.18716300     1.1900     0.0119
   -75.74323900     36.18716200     1.1800     0.0118
   -75.74322800     36.18716000     1.1800     0.0118
   -75.74321900     36.18715800     1.2000     0.0120
   -75.74320900     36.18715600     1.2100     0.0121
   -75.74319900     36.18715300     1.2100     0.0121
   -75.74318900     36.18715100     1.2100     0.0121
   -75.74318000     36.18714900     1.2200     0.0122
   -75.74317000     36.18714700     1.2500     0.0125
   -75.74316000     36.18714500     1.2400     0.0124
   -75.74315100     36.18714200     1.2300     0.0123
   -75.74314100     36.18714100     1.2300     0.0123
   -75.74313300     36.18713800     1.2500     0.0125
   -75.74310400     36.18713000     1.2800     0.0128
   -75.74309500     36.18712700     1.2900     0.0129
   -75.74308500     36.18712400     1.3000     0.0130
   -75.74307500     36.18712100     1.3200     0.0132
   -75.74306500     36.18711700     1.3300     0.0133
   -75.74305800     36.18711400     1.3400     0.0134
   -75.74305000     36.18711200     1.3300     0.0133
   -75.74304200     36.18710900     1.3600     0.0136
   -75.74303300     36.18710600     1.3600     0.0136
   -75.74302300     36.18710300     1.3700     0.0137
   -75.74301300     36.18710000     1.3900     0.0139
   -75.74300300     36.18709700     1.4100     0.0141
   -75.74299200     36.18709500     1.4200     0.0142
   -75.74298200     36.18709200     1.4500     0.0145
   -75.74297200     36.18709000     1.4500     0.0145
   -75.74296500     36.18708800     1.4800     0.0148
   -75.74295900     36.18708600     1.4800     0.0148
   -75.74294900     36.18708400     1.5000     0.0150
   -75.74293900     36.18708200     1.4900     0.0149
   -75.74292900     36.18707900     1.5200     0.0152
   -75.74291800     36.18707700     1.5400     0.0154
   -75.74290800     36.18707500     1.5600     0.0156
   -75.74289800     36.18707300     1.5700     0.0157
   -75.74288900     36.18707000     1.6000     0.0160
   -75.74288000     36.18706800     1.6000     0.0160
   -75.74287200     36.18706500     1.6300     0.0163
   -75.74286300     36.18706300     1.6200     0.0162
   -75.74285500     36.18706000     1.6300     0.0163
   -75.74284600     36.18705700     1.6400     0.0164
   -75.74283700     36.18705300     1.6600     0.0166
   -75.74282700     36.18705100     1.6800     0.0168
   -75.74281700     36.18704700     1.7000     0.0170
   -75.74280700     36.18704400     1.7200     0.0172
   -75.74279600     36.18704100     1.7400     0.0174
   -75.74278800     36.18703700     1.7500     0.0175
   -75.74277900     36.18703400     1.7600     0.0176
   -75.74277100     36.18703200     1.7500     0.0175
   -75.74276100     36.18702900     1.7700     0.0177
   -75.74275200     36.18702600     1.8000     0.0180
   -75.74274300     36.18702400     1.8100     0.0181
   -75.74271400     36.18701600     1.8600     0.0186
   -75.74270400     36.18701400     1.8900     0.0189
   -75.74269500     36.18701100     1.9100     0.0191
   -75.74268400     36.18700800     1.9200     0.0192
   -75.74267400     36.18700600     1.9400     0.0194
   -75.74266500     36.18700300     1.9700     0.0197
   -75.74265700     36.18700100     1.9800     0.0198
   -75.74264900     36.18699800     2.0000     0.0200
   -75.74264000     36.18699500     2.0100     0.0201
   -75.74263000     36.18699300     2.0400     0.0204
   -75.74262000     36.18698900     2.0600     0.0206
   -75.74260900     36.18698600     2.0700     0.0207
   -75.74259900     36.18698300     2.1200     0.0212
   -75.74259000     36.18698000     2.1000     0.0210
   -75.74258000     36.18697700     2.1400     0.0214
   -75.74257100     36.18697500     2.1700     0.0217
   -75.74256400     36.18697200     2.1800     0.0218
   -75.74255600     36.18697000     2.2000     0.0220
   -75.74254700     36.18696700     2.2100     0.0221
   -75.74253700     36.18696400     2.2400     0.0224
   -75.74252700     36.18696100     2.2700     0.0227
   -75.74251700     36.18695800     2.2800     0.0228
   -75.74250700     36.18695500     2.3000     0.0230
   -75.74249700     36.18695300     2.3200     0.0232
   -75.74248700     36.18695000     2.3500     0.0235
   -75.74247900     36.18694800     2.3500     0.0235
   -75.74247000     36.18694600     2.3600     0.0236
   -75.74246100     36.18694400     2.3900     0.0239
   -75.74245300     36.18694100     2.4100     0.0241
   -75.74244200     36.18693900     2.4400     0.0244
   -75.74243200     36.18693600     2.4500     0.0245
   -75.74242200     36.18693400     2.4800     0.0248
   -75.74241200     36.18693100     2.4800     0.0248
   -75.74240200     36.18692900     2.5200     0.0252
   -75.74239200     36.18692700     2.5500     0.0255
   -75.74238400     36.18692400     2.5600     0.0256
   -75.74237500     36.18692200     2.5800     0.0258
   -75.74411500     36.18695100     0.4200     0.0042
   -75.74410700     36.18694900     0.4700     0.0047
   -75.74409900     36.18694700     0.5200     0.0052
   -75.74409300     36.18694500     0.5800     0.0058
   -75.74408500     36.18694300     0.6400     0.0064
   -75.74407600     36.18694000     0.7000     0.0070
   -75.74406800     36.18693800     0.7300     0.0073
   -75.74405900     36.18693500     0.7500     0.0075
   -75.74405000     36.18693300     0.7900     0.0079
   -75.74404200     36.18693000     0.8100     0.0081
   -75.74403400     36.18692800     0.8100     0.0081
   -75.74402500     36.18692500     0.8700     0.0087
   -75.74401800     36.18692300     0.8900     0.0089
   -75.74401000     36.18692100     0.9200     0.0092
   -75.74400100     36.18691900     0.9700     0.0097
   -75.74399300     36.18691700     1.0200     0.0102
   -75.74398300     36.18691400     1.0900     0.0109
   -75.74397300     36.18691200     1.1600     0.0116
   -75.74396200     36.18690900     1.2300     0.0123
   -75.74395100     36.18690600     1.3000     0.0130
   -75.74394000     36.18690300     1.3700     0.0137
   -75.74393100     36.18690000     1.4300     0.0143
   -75.74392000     36.18689600     1.5100     0.0151
   -75.74391100     36.18689400     1.5400     0.0154
   -75.74389700     36.18689000     1.6200     0.0162
   -75.74388800     36.18688800     1.6400     0.0164
   -75.74387800     36.18688500     1.7000     0.0170
   -75.74386900     36.18688300     1.7400     0.0174
   -75.74386100     36.18688100     1.7700     0.0177
   -75.74385100     36.18687800     1.7900     0.0179
   -75.74384200     36.18687700     1.8100     0.0181
   -75.74383200     36.18687500     1.8400     0.0184
   -75.74382400     36.18687300     1.8400     0.0184
   -75.74381600     36.18687100     1.8700     0.0187
   -75.74380800     36.18686800     1.8600     0.0186
   -75.74378100     36.18686300     1.9000     0.0190
   -75.74377200     36.18686000     1.8900     0.0189
   -75.74376300     36.18685800     1.9100     0.0191
   -75.74375300     36.18685500     1.9100     0.0191
   -75.74374400     36.18685300     1.9100     0.0191
   -75.74373500     36.18685100     1.9100     0.0191
   -75.74372500     36.18684900     1.9000     0.0190
   -75.74371500     36.18684700     1.9000     0.0190
   -75.74370600     36.18684500     1.9000     0.0190
   -75.74369600     36.18684400     1.9000     0.0190
   -75.74368700     36.18684200     1.8800     0.0188
   -75.74367800     36.18684100     1.8700     0.0187
   -75.74366700     36.18684000     1.8500     0.0185
   -75.74365900     36.18683600     1.8400     0.0184
   -75.74364900     36.18683500     1.8300     0.0183
   -75.74363200     36.18683100     1.8000     0.0180
   -75.74362300     36.18682600     1.8100     0.0181
   -75.74361300     36.18682700     1.7200     0.0172
   -75.74360600     36.18682300     1.7500     0.0175
   -75.74359700     36.18682300     1.6500     0.0165
   -75.74358500     36.18681900     1.7500     0.0175
   -75.74356900     36.18681900     1.8000     0.0180
   -75.74356100     36.18681200     1.7300     0.0173
   -75.74355400     36.18681000     1.5700     0.0157
   -75.74355000     36.18680800     1.3600     0.0136
   -75.74354800     36.18680800     1.4500     0.0145
   -75.74354100     36.18680500     1.2700     0.0127
   -75.74353400     36.18680300     1.2300     0.0123
   -75.74352800     36.18680100     1.2000     0.0120
   -75.74352200     36.18680000     1.1500     0.0115
   -75.74351200     36.18679800     1.1300     0.0113
   -75.74350600     36.18679600     1.1100     0.0111
   -75.74349700     36.18679400     1.0700     0.0107
   -75.74348200     36.18679100     1.0500     0.0105
   -75.74346800     36.18678700     1.0500     0.0105
   -75.74345500     36.18678400     1.0500     0.0105
   -75.74344400     36.18678100     1.0600     0.0106
   -75.74343200     36.18677800     1.0700     0.0107
   -75.74342000     36.18677500     1.0700     0.0107
   -75.74340800     36.18677200     1.0800     0.0108
   -75.74339700     36.18676900     1.1100     0.0111
   -75.74336600     36.18676100     1.1500     0.0115
   -75.74335600     36.18675700     1.1800     0.0118
   -75.74334600     36.18675400     1.1800     0.0118
   -75.74333700     36.18675000     1.1800     0.0118
   -75.74332900     36.18674700     1.1900     0.0119
   -75.74332000     36.18674300     1.2100     0.0121
   -75.74331100     36.18674000     1.2100     0.0121
   -75.74330100     36.18673600     1.2300     0.0123
   -75.74329100     36.18673200     1.2500     0.0125
   -75.74328100     36.18672800     1.2700     0.0127
   -75.74327100     36.18672400     1.2700     0.0127
   -75.74326100     36.18672000     1.2900     0.0129
   -75.74325200     36.18671700     1.3000     0.0130
   -75.74324300     36.18671400     1.3000     0.0130
   -75.74323300     36.18671200     1.3100     0.0131
   -75.74322400     36.18670900     1.3200     0.0132
   -75.74321500     36.18670700     1.3400     0.0134
   -75.74320500     36.18670500     1.3400     0.0134
   -75.74319500     36.18670300     1.3500     0.0135
   -75.74318500     36.18670100     1.3800     0.0138
   -75.74317400     36.18669900     1.3800     0.0138
   -75.74316400     36.18669700     1.4000     0.0140
   -75.74315400     36.18669400     1.4100     0.0141
   -75.74314400     36.18669200     1.4100     0.0141
   -75.74313400     36.18668900     1.4300     0.0143
   -75.74312400     36.18668700     1.4500     0.0145
   -75.74311400     36.18668500     1.4700     0.0147
   -75.74310400     36.18668200     1.4700     0.0147
   -75.74309400     36.18668000     1.4800     0.0148
   -75.74308500     36.18667800     1.4900     0.0149
   -75.74307500     36.18667500     1.5100     0.0151
   -75.74306500     36.18667300     1.5300     0.0153
   -75.74305500     36.18667100     1.5300     0.0153
   -75.74304500     36.18666900     1.5500     0.0155
   -75.74303600     36.18666600     1.5600     0.0156
   -75.74302600     36.18666400     1.5800     0.0158
   -75.74301500     36.18666100     1.5800     0.0158
   -75.74300500     36.18665900     1.6100     0.0161
   -75.74299400     36.18665600     1.6100     0.0161
   -75.74298500     36.18665300     1.6400     0.0164
   -75.74295600     36.18664600     1.6600     0.0166
   -75.74294700     36.18664300     1.6600     0.0166
   -75.74293700     36.18664100     1.6500     0.0165
   -75.74292700     36.18663800     1.6600     0.0166
   -75.74291800     36.18663500     1.6800     0.0168
   -75.74290900     36.18663300     1.6700     0.0167
   -75.74290000     36.18663000     1.6900     0.0169
   -75.74289000     36.18662700     1.6900     0.0169
   -75.74287900     36.18662400     1.7000     0.0170
   -75.74286800     36.18662100     1.7100     0.0171
   -75.74285800     36.18661800     1.7100     0.0171
   -75.74284700     36.18661600     1.7100     0.0171
   -75.74283800     36.18661400     1.7200     0.0172
   -75.74283000     36.18661100     1.7100     0.0171
   -75.74282200     36.18660900     1.7100     0.0171
   -75.74281200     36.18660600     1.7100     0.0171
   -75.74280300     36.18660400     1.7000     0.0170
   -75.74279300     36.18660200     1.7200     0.0172
   -75.74278400     36.18659900     1.7400     0.0174
   -75.74277300     36.18659600     1.7500     0.0175
   -75.74276300     36.18659400     1.7600     0.0176
   -75.74275100     36.18659100     1.7800     0.0178
   -75.74273900     36.18658800     1.8100     0.0181
   -75.74272700     36.18658600     1.8400     0.0184
   -75.74271800     36.18658300     1.8600     0.0186
   -75.74270900     36.18658100     1.8700     0.0187
   -75.74270100     36.18657900     1.9000     0.0190
   -75.74269200     36.18657700     1.9300     0.0193
   -75.74268400     36.18657400     1.9400     0.0194
   -75.74267400     36.18657200     1.9800     0.0198
   -75.74266600     36.18657000     1.9900     0.0199
   -75.74265500     36.18656700     2.0500     0.0205
   -75.74264500     36.18656400     2.0700     0.0207
   -75.74263400     36.18656100     2.1000     0.0210
   -75.74262400     36.18655900     2.1300     0.0213
   -75.74261900     36.18655800     2.1400     0.0214
   -75.74260500     36.18655400     2.1800     0.0218
   -75.74259600     36.18655100     2.2200     0.0222
   -75.74258600     36.18654900     2.2500     0.0225
   -75.74257700     36.18654600     2.2800     0.0228
   -75.74253900     36.18653600     2.4000     0.0240
   -75.74428000     36.18655800     0.6700     0.0067
   -75.74427200     36.18655600     0.7100     0.0071
   -75.74426200     36.18655400     0.7400     0.0074
   -75.74425400     36.18655200     0.7600     0.0076
   -75.74425100     36.18655200     0.7700     0.0077
   -75.74424300     36.18655100     0.7900     0.0079
   -75.74423500     36.18654900     0.8100     0.0081
   -75.74422600     36.18654700     0.8400     0.0084
   -75.74421700     36.18654500     0.8400     0.0084
   -75.74420800     36.18654300     0.9000     0.0090
   -75.74419900     36.18654100     0.9200     0.0092
   -75.74419100     36.18653900     0.9500     0.0095
   -75.74418200     36.18653700     0.9700     0.0097
   -75.74417400     36.18653400     1.0100     0.0101
   -75.74416500     36.18653200     1.0500     0.0105
   -75.74415600     36.18653000     1.1200     0.0112
   -75.74414600     36.18652700     1.1500     0.0115
   -75.74413700     36.18652400     1.1900     0.0119
   -75.74412600     36.18652100     1.2800     0.0128
   -75.74411700     36.18651800     1.3300     0.0133
   -75.74410700     36.18651600     1.3900     0.0139
   -75.74409700     36.18651300     1.4600     0.0146
   -75.74408700     36.18651000     1.5100     0.0151
   -75.74407800     36.18650700     1.5700     0.0157
   -75.74406900     36.18650500     1.6100     0.0161
   -75.74405900     36.18650200     1.6900     0.0169
   -75.74404900     36.18649900     1.7300     0.0173
   -75.74403400     36.18649500     1.8200     0.0182
   -75.74402400     36.18649200     1.8600     0.0186
   -75.74401500     36.18648900     1.9000     0.0190
   -75.74400700     36.18648700     1.9500     0.0195
   -75.74399800     36.18648400     1.9800     0.0198
   -75.74397200     36.18647700     2.0600     0.0206
   -75.74396400     36.18647500     2.0800     0.0208
   -75.74395500     36.18647300     2.0900     0.0209
   -75.74394700     36.18647100     2.1200     0.0212
   -75.74393800     36.18646900     2.1100     0.0211
   -75.74392900     36.18646700     2.1200     0.0212
   -75.74392000     36.18646500     2.1200     0.0212
   -75.74391200     36.18646200     2.1100     0.0211
   -75.74390300     36.18646100     2.1400     0.0214
   -75.74389400     36.18645900     2.1500     0.0215
   -75.74388600     36.18645700     2.1400     0.0214
   -75.74387700     36.18645600     2.1300     0.0213
   -75.74386700     36.18645200     2.1100     0.0211
   -75.74386000     36.18645100     2.1000     0.0210
   -75.74385100     36.18644900     2.1200     0.0212
   -75.74384200     36.18644500     2.0600     0.0206
   -75.74383700     36.18644500     2.0600     0.0206
   -75.74381900     36.18644100     2.1300     0.0213
   -75.74381300     36.18643800     2.0000     0.0200
   -75.74380500     36.18643700     2.0100     0.0201
   -75.74379300     36.18643300     2.0700     0.0207
   -75.74378700     36.18642700     2.0400     0.0204
   -75.74377600     36.18642500     1.9900     0.0199
   -75.74376600     36.18642300     1.9300     0.0193
   -75.74375700     36.18642200     1.9300     0.0193
   -75.74374600     36.18641900     1.9100     0.0191
   -75.74373900     36.18641400     1.8900     0.0189
   -75.74372900     36.18641000     1.8100     0.0181
   -75.74372100     36.18641000     1.7800     0.0178
   -75.74372000     36.18640800     1.7500     0.0175
   -75.74371200     36.18640600     1.7100     0.0171
   -75.74370800     36.18640400     1.6600     0.0166
   -75.74369700     36.18640000     1.6400     0.0164
   -75.74369000     36.18639800     1.6000     0.0160
   -75.74367900     36.18639400     1.5600     0.0156
   -75.74366800     36.18639100     1.5400     0.0154
   -75.74365800     36.18638800     1.5100     0.0151
   -75.74364800     36.18638500     1.5100     0.0151
   -75.74363900     36.18638200     1.4800     0.0148
   -75.74362800     36.18637900     1.4700     0.0147
   -75.74359800     36.18637100     1.4500     0.0145
   -75.74358700     36.18636800     1.4500     0.0145
   -75.74357700     36.18636600     1.4400     0.0144
   -75.74356700     36.18636300     1.4400     0.0144
   -75.74355700     36.18636200     1.4300     0.0143
   -75.74354700     36.18635900     1.4300     0.0143
   -75.74353800     36.18635800     1.4300     0.0143
   -75.74352900     36.18635600     1.4200     0.0142
   -75.74352000     36.18635400     1.4300     0.0143
   -75.74350900     36.18635200     1.4400     0.0144
   -75.74349900     36.18634900     1.4300     0.0143
   -75.74348700     36.18634700     1.4500     0.0145
   -75.74347600     36.18634500     1.4400     0.0144
   -75.74346700     36.18634300     1.4300     0.0143
   -75.74345800     36.18634100     1.4300     0.0143
   -75.74344900     36.18634000     1.4000     0.0140
   -75.74344000     36.18633800     1.4000     0.0140
   -75.74343200     36.18633600     1.3900     0.0139
   -75.74342200     36.18633400     1.3900     0.0139
   -75.74341400     36.18633200     1.3700     0.0137
   -75.74340500     36.18632900     1.3500     0.0135
   -75.74339700     36.18632700     1.3400     0.0134
   -75.74338700     36.18632400     1.3500     0.0135
   -75.74337800     36.18632100     1.3200     0.0132
   -75.74336700     36.18631800     1.3200     0.0132
   -75.74335600     36.18631500     1.3200     0.0132
   -75.74334700     36.18631300     1.3200     0.0132
   -75.74333800     36.18631100     1.3200     0.0132
   -75.74332900     36.18630900     1.3100     0.0131
   -75.74332000     36.18630700     1.3000     0.0130
   -75.74331000     36.18630500     1.3100     0.0131
   -75.74330100     36.18630300     1.3300     0.0133
   -75.74329100     36.18630100     1.3400     0.0134
   -75.74328000     36.18629900     1.3500     0.0135
   -75.74327100     36.18629700     1.3600     0.0136
   -75.74326200     36.18629600     1.4000     0.0140
   -75.74325300     36.18629300     1.4100     0.0141
   -75.74324100     36.18629100     1.4400     0.0144
   -75.74323000     36.18628800     1.4800     0.0148
   -75.74321800     36.18628400     1.5100     0.0151
   -75.74320800     36.18628100     1.5500     0.0155
